nome,altura,largura,profundidade,peso,image_url,L_imagem,predict
Cadeira de Escritório Presidente Giratória Boss Branc,104.0,59.0,48.0,14.0,https://product-hub-prd.madeiramadeira.com.br/847125/images/847125_1.jpg,922760816,58
Cadeira Gamer Thunderx3 TGC12 EVO Vermelha </h1>,88.0,67.0,81.0,10.0,https://product-hub-prd.madeiramadeira.com.br/545932263/images/7fd1123c-6866-4fbf-8af9-c130c4f43fbb1.jpg,184973902,82
Cadeira de Escritório Multilaser Executive Cromada Gi,53.0,67.0,56.0,8.0,https://product-hub-prd.madeiramadeira.com.br/3151218/images/bb8da1a0-ff7a-473a-a2c6-fc1821d575f238110956cadeiradeescritoriomultilaserexecutivecromadagiratoriaga197ga19756627821388x600.jpg,136371266,71
Cadeira de Escritório Diretor Pelegrin PEL-9026 Cinza,91.0,45.0,45.0,10.0,https://product-hub-prd.madeiramadeira.com.br/1506635/images/04ceb130-d5ca-4f0d-803e-53a33a4ba7dd23918713cadeiradeescritoriodiretorpelegrinpel9026cinza78986259858561600x600.jpg,241659805,32
Cadeira de Escritório Presidente Preta Mk-4002 - Makk,52.0,50.0,52.0,120.0,https://product-hub-prd.madeiramadeira.com.br/1343848/images/4c73c627-2379-4601-a513-679b5d33ce0f1343848Cad1.jpg,741244607,69
Cadeira de Escritório Alta Bilbao Giratória - Caramel,118.0,58.0,57.0,11.25,https://product-hub-prd.madeiramadeira.com.br/112915987/images/d5f13af0-1cc4-4e63-9e5b-af570ddd2a51criroriobilbaoaltacaramelo.jpg,554064220,43
Cadeira Opalla Escritório Suede Bege Escuro Bege</h1>,66.0,81.0,111.0,11.0,https://product-hub-prd.madeiramadeira.com.br/695191248/images/a7028c44-5308-40c9-a3de-450c3261c3d7c1c0b17cstandardresolution.jpg,688506020,7
Cadeira Presidente Bergen Alta - Preta </h1>,53.0,127.0,88.0,4.0,https://product-hub-prd.madeiramadeira.com.br/745004667/images/8af7d166-c311-41e0-a81f-4fa8c634546823946cb6a935ecca0188808431.jpg,695087310,57
Cadeira de Escritório Executiva com Braços Preto Rcp ,90.0,46.0,42.0,13.0,https://product-hub-prd.madeiramadeira.com.br/4303282/images/f18eeb1b-bc8c-4b92-ab4e-c5acb374d22d63684342cadeiradeescritorioexecutivacombracopretorcpcebrcp167c865541357x600.jpg,110788054,84
Cadeira de Escritório Secretária com Braços Rj Preto<,58.0,42.0,39.0,15.0,https://product-hub-prd.madeiramadeira.com.br/2768912/images/52c267e2-1299-4d27-affd-af24187627ea32437279cadeiraescritoriosecretariacombracorjpreto78955500236461372x600.jpg,114037299,84
Cadeira Opalla Escritório Suede Capuccino Marrom</h1>,58.0,111.0,51.0,14.0,https://product-hub-prd.madeiramadeira.com.br/546036827/images/d57d7e78-af66-4fed-b0ac-c3e1bd791303bbbbb90bstandardresolution.jpg,688506020,7
Cadeira Opala Escritório Suede Azul Royal Azul Roayl<,58.0,51.0,53.0,15.0,https://product-hub-prd.madeiramadeira.com.br/221152970/images/90af1e8f-c3f2-49da-b051-2932ac5ef0c3ecb7838estandardresolution.jpg,697705919,57
Mocho Estética Secretária Lilas Cadeira Brasil </h1>,54.0,58.0,58.0,8.5,https://product-hub-prd.madeiramadeira.com.br/2619482/images/44247d76-8198-4831-985f-c5ca32c3d22269094084mochoesteticasecretarialilascadeirabrasilprd5m404fdganomm1791516x600.jpg,204201229,31
Cadeira Botonê Eames Eiffel  Amarelo</h1>,92.0,52.0,61.0,6.0,https://product-hub-prd.madeiramadeira.com.br/657687/images/abf49bad-3b95-433c-969e-bcc69f6dddc1oriotiffany65768711600x600.jpg,250314567,46
Cadeira de Escritório Diretor Executiva Flex Mesh Waw,84.0,68.0,51.0,11.0,https://product-hub-prd.madeiramadeira.com.br/511791303/images/bab838d2-b6cd-4b8d-8fbd-b597f01d5596d99bfc41a78edf15f661d350c8.jpg,1451121333,94
Cadeira de Escritório Giratória Sevilha Alta - Rivatt,105.0,67.0,70.0,10.2,https://product-hub-prd.madeiramadeira.com.br/4772575/images/9750013d-6f17-4541-8fef-ebcf03983c1a13581345cadeiradeescritoriogiratoriasevilhaaltarivatti78995174243851600x600.jpg,247307543,68
Cadeira Decorativa Tulipa Bege Giratória Madeira Bege,68.0,87.0,66.0,14.0,https://product-hub-prd.madeiramadeira.com.br/3218541/images/295b9a6e-77a5-473b-beef-7c44aed647e716017e9bf37b4a929b87c30def7e9b5c14865794cadeiradecorativatulipabegegiratoriamadeira1523826961600x600.jpg,246680288,68
Cadeira de Escritório Presidente C305 Preto - Best </,68.0,45.0,81.0,7.0,https://product-hub-prd.madeiramadeira.com.br/2304530/images/6de7cce7-b3d6-4e3b-ba3c-9516c157922c20434432cadeiradeescritoriopresidentec305pretobestc30528341600x600.jpg,224167543,76
Cadeira em Polipropileno Fixa Estrutura 4 Pes Rivel M,127.0,53.0,84.0,13.0,https://product-hub-prd.madeiramadeira.com.br/206415674/images/39811bd6-533a-47e9-8351-58f7718f5f6d146277497441111.jpg,257712493,90
Cadeira Interlocutor Diretor LISA Base em “S” Preta –,200.0,200.0,200.0,13.0,https://product-hub-prd.madeiramadeira.com.br/995088009/images/01989826-613f-47e7-8662-f62e356a0ab1151377388171.png,1037724750,65
Cadeira Tela Mesh OR-3317 Giratória – ORDESIGN </h1>,200.0,200.0,200.0,13.0,https://product-hub-prd.madeiramadeira.com.br/742546809/images/88ce5bca-8f0c-445e-948e-8ac52fa127ca04bae8dff083cec4e3bb88cbbb.jpg,210875765,50
Cadeira de Escritório Brizza com Braços 3D - Plaxmeta,110.0,97.0,50.0,3.0,https://product-hub-prd.madeiramadeira.com.br/4413835/images/1dfdb024-cafc-4c1a-8fda-10edf410718a42139234cadeiradeescritoriobrizzacombraco3dplaxmetalvtr3777167021500x500.jpg,165134273,16
Cadeira de Escritório Diretor em Tela Mesh Évora Riva,98.0,53.0,55.0,7.3,https://product-hub-prd.madeiramadeira.com.br/344724/images/5266de2c-0704-4ca8-936e-dafe9f798442vorarivatti34472412600x600.jpg,237537873,32
Poltrona Eames Presidente Linha Capa em Madeira </h1>,115.0,62.0,76.0,5.0,https://product-hub-prd.madeiramadeira.com.br/3144564/images/8ee1d2e7-0961-4f2a-aca1-8ad42ce2319474965873poltronaeamespresidentelinhacapaemmadeiramarromdo000125m356571400x600.jpg,159067466,16
Cadeira Office Genebra Diretor Preto</h1>,105.0,63.0,50.0,10.0,https://product-hub-prd.madeiramadeira.com.br/311933586/images/aaa550ac-1185-4dfd-a9fe-d824eb77c4e4standardresolution.jpg,685802098,7
Cadeira Gamer Dc3 Preta/Ciano Thunderx3 </h1>,33.0,68.0,84.0,26.0,https://product-hub-prd.madeiramadeira.com.br/2801675/images/58e19b22-fddd-4ea4-b127-0f74c922f28c93777349cadeiragamerdc3pretacianothunderx3prdmcp96p9qte99d1791550x550.jpg,184995581,82
Cadeira Fixa Aproximação em S Executiva Brizza Tela c,90.0,80.0,60.0,31.0,https://product-hub-prd.madeiramadeira.com.br/240226395/images/fa20a0e6-86f7-4680-91b6-5cb056766259rizzafixaemtelabasepreta6.jpeg,407423322,93
Cadeira Escritório B-ONE Base em “S” CROMADA – MARTIF,200.0,200.0,200.0,6.0,https://product-hub-prd.madeiramadeira.com.br/947371489/images/24c18308-683e-45a6-a320-aadbc5cc2240151377712461.png,934744416,13
Cadeira de Escritório Sarah com Base Cromada Giratóri,118.0,88.0,84.0,12.0,https://product-hub-prd.madeiramadeira.com.br/748739018/images/1bccf028-56c7-4bcf-be6b-344e3bfc64ca4187b28ca859922d11b3b8d24b.jpg,563079318,43
Cadeira Office Presidente Giratória Addit Preta - Liz,96.0,68.0,53.0,10.0,https://product-hub-prd.madeiramadeira.com.br/3278910/images/374d051a-e6d6-4833-9046-c238e86ddf5872254792cadeiraofficepresidentegiratoriaadditpretalizziemagazine30015013883621440x600.jpg,157999992,16
Cadeira com Bracos e Rodizio Jolie Preto </h1>,127.0,81.0,84.0,9.0,https://product-hub-prd.madeiramadeira.com.br/1702476/images/55b56a26-a3ea-41e1-a512-bb6c62239ad696563259cadeiracombracoserodiziojoliepretoean789818704356811000x1000.jpg,612055125,72
Cadeira Kaila Office Branca Empório Tiffany Base Aço ,67.0,81.0,67.0,8.0,https://product-hub-prd.madeiramadeira.com.br/761475588/images/a65ac364-eb92-4fe7-9adc-725c14da4c05standardresolution.jpg,673017180,61
Cadeira de escritório em Tela Executiva 3310 </h1>,200.0,200.0,200.0,50.0,https://product-hub-prd.madeiramadeira.com.br/579820109/images/29da169a-0397-457a-a617-be1deead5cef29880ded5c82ff592e8512dbff.jpg,669667747,61
Cadeira Gamer Barata Vermelha Eaglex S1 120Kg com Aju,119.0,62.0,63.0,18.0,https://product-hub-prd.madeiramadeira.com.br/4225717/images/80af8b7a-293d-41c6-bc07-e3832976234823788271cadeiragamerbaratavermelhaeaglexs1120kgcomajustedealturaemodobalancofix7129vm10p5881600x600.jpg,225989098,0
Cadeira Office Oslo - Café Café</h1>,84.0,52.0,52.0,7.0,https://product-hub-prd.madeiramadeira.com.br/382716483/images/74823739-1634-481e-bec9-305bbc22038d6753c63db016902bcd0a60564e.jpg,1023656405,65
Cadeira Diretor Pé Palito Tecido Azul Azurita AZUL</h,91.0,51.0,52.0,120.0,https://product-hub-prd.madeiramadeira.com.br/3392489/images/2d8f912e-7db5-4a7b-afdd-9fcb38769c1430201085cadeiradiretorpepalitotecidoazulazuritaaz200s0552041600x600.jpg,231240625,0
Cadeira Gamer Reclinável e Relax Com Iluminação LED R,53.0,84.0,111.0,20.0,https://product-hub-prd.madeiramadeira.com.br/232896404/images/c572e828-4ac6-46eb-afdf-9b485881be074ab8c74b3d0ae2deeacd844647.JPG,200372501,31
Poltrona Presidente Relax Luxo Assento com Mola Preta,127.0,53.0,53.0,30.0,https://product-hub-prd.madeiramadeira.com.br/1997439/images/16954f90-42c7-4c8a-8ec6-c339f62bbf57a51c7eb56f1d4a4384ad22971262fb8216613165poltronapresidenterelaxluxoassentocmolapretahosanah1430x404.jpg,104530121,42
Cadeira Giratória Job Diretor Executiva Suede Rosê - ,103.0,62.0,65.0,16.0,https://product-hub-prd.madeiramadeira.com.br/1793851/images/e2e9db90-4136-4751-985c-9f8521efc6e7decor79081440185811600x600.jpg,220986883,76
Cadeira de Escritório Presidente com Apoio Aos Pés Ke,107.0,52.0,51.0,10.0,https://product-hub-prd.madeiramadeira.com.br/4636567/images/9cd21078-e469-4c3c-9610-ba11ecd187f4lterf14rosaf1457621600x600.jpg,248722188,68
Cadeira De Escritório Giratória Anatômica Best Azul <,52.0,48.0,54.0,8.0,https://product-hub-prd.madeiramadeira.com.br/1219798/images/9a44d46e-fcee-4b46-9452-b0cdfa4b6a63ulean78985896704471800x800.jpg,426808160,56
Cadeira Presidente Preta  MK-720 - Makkon </h1>,66.0,66.0,84.0,3.0,https://product-hub-prd.madeiramadeira.com.br/990386460/images/5ccc3e5d-1f3a-4302-bfbc-26c802844453a303f1b97c1b0b4d0ba9381424.jpg,1002335251,27
Cadeira de Escritório Fixa Aproximação Beezi Base Cro,88.0,118.0,88.0,7.0,https://product-hub-prd.madeiramadeira.com.br/568905202/images/27ead53b-c4df-4653-a1c1-65ec4813656114692041646branca1.JPG,135421918,71
Cadeira De Escritório Prizi Cyber - Preta Preto</h1>,81.0,81.0,52.0,10.0,https://product-hub-prd.madeiramadeira.com.br/394235191/images/f5c4a3d6-5e7f-4d20-b661-bb45dbdc510e7f798ab1standardresolution.jpg,608337879,54
Cadeira de Escritório Presidente Boss Base Cromada Co,118.0,53.0,88.0,6.0,https://product-hub-prd.madeiramadeira.com.br/334866585/images/5ed5e34b-4b0c-4fac-83f4-0cdb45a5c30b15167576230preta.jpg,1542212866,38
Cadeira Giratória Office Santiago Cinza </h1>,93.0,57.0,61.0,15.0,https://product-hub-prd.madeiramadeira.com.br/3237806/images/e10f63e4-5cba-4b20-a50c-46da5578804c73982990cadeiragiratoriaofficesantiagocinzadrossisku41109531600x600.jpg,245031229,68
Cadeira de Escritório Esteirinha Charles Eames Girató,92.0,56.0,61.0,13.0,https://product-hub-prd.madeiramadeira.com.br/3158407/images/8f3265f8-3fac-46b6-b200-1bd0b34b722cranca79080489100421600x600.jpg,260277996,90
Cadeira Iso Fixa Empilhável Para Recepção Salão Escri,67.0,118.0,84.0,6.0,https://product-hub-prd.madeiramadeira.com.br/154635949/images/2a13f654-1742-4d03-91ad-6711dc4ee0d13f4d21cf77e7c3cefc9338d8b8.jpg,639131212,63
Cadeira de Escritório Saarinen Giratória - Prata e Pr,94.0,61.0,56.0,11.0,https://product-hub-prd.madeiramadeira.com.br/4342044/images/d8f2d40c-4ecb-44ad-9f02-faa8d6b0679029534915cadeiradeescritoriosaarinengiratoriaprataepreta201081030631600x600.jpg,243085337,68
Cadeira para Sala de Jantar Sila Carmo Móveis Mel/Beg,92.0,44.0,42.0,6.0,https://product-hub-prd.madeiramadeira.com.br/725434/images/ef1c4c68-d5c3-47ae-8a66-189ed29318ffismelbege1649427511200zoom.jpg,1434280364,44
Cadeira para Igrejas com Porta Biblía e Porta Cálice ,92.0,56.0,60.0,11.5,https://product-hub-prd.madeiramadeira.com.br/449623315/images/59ab322c-1aa0-42d8-8e57-1f363f3be4abadeirapoltronaparaigrejas5.jpg,613754753,72
Cadeira Caixa Alta Secretária Couro Eco com Rodízios ,116.0,41.0,55.0,6.0,https://product-hub-prd.madeiramadeira.com.br/4422392/images/86460dd4-7d88-4662-b028-17041927698447347761cadeiracaixaaltasecretariacouroecocomrodiziospretoag406vt6552041600x600.jpg,233730920,89
Cadeira de Escritório Diretor Giratória Esteirinha Va,97.0,58.0,58.0,11.8,https://product-hub-prd.madeiramadeira.com.br/344711valenciabaixapreta1.jpg/images/344711valenciabaixapreta1.jpg,639501568,63
Cadeira de Escritório Executiva Lisa Base Trapézio - ,81.0,84.0,96.0,9.0,https://product-hub-prd.madeiramadeira.com.br/2688459/images/ff07f742-0a22-49c0-84f0-0b6852629b0b57037866cadeiradeescritorioexecutivalisabasetrapeziomartiflexcorinopreto3103021831600x600.jpg,235410352,89
Cadeira de Escritório Giratória Ch8131 Cosco Home - P,56.0,52.0,58.0,5.0,https://product-hub-prd.madeiramadeira.com.br/4106321/images/85a5b2e8-1673-4d1f-9f66-fd96db0fefd435618416cadeiradeescritoriogiratoriach8131coscohomepreta193744010133141600x600.jpg,246068860,68
Cadeira Escritório Presidente Giratória Darix Plaxmet,80.0,80.0,80.0,31.0,https://product-hub-prd.madeiramadeira.com.br/104369249/images/51fc2714-2060-4c80-aef8-d24aa934f9df15146205554darixpa60mm.jpg,814153550,2
Cadeira de Escritório e Home Office Eames Presidente ,52.0,62.0,127.0,3.0,https://product-hub-prd.madeiramadeira.com.br/2730896/images/f5d8a6c2-4ceb-4c35-8e0b-0131c8ac0c1c49871116cadeiraparaescritorioehomeofficeeamespresidentepretodo000125pt924471400x600.jpg,142828850,51
Cadeira Kaila Eiffel Preto Empório Tiffany Base Preta,96.0,67.0,51.0,15.0,https://product-hub-prd.madeiramadeira.com.br/890116068/images/fcde55f5-4525-4ca2-b7ac-10ace808e3c9standardresolution.jpg,663679197,79
Cadeira Gamer Top Tag Hs201pki Rosa E Br Rosa</h1>,111.0,53.0,84.0,14.0,https://product-hub-prd.madeiramadeira.com.br/110072058/images/89432429-0049-4fba-b205-815f86342f78f5349aa7standardresolution.jpg,718438641,18
Cadeira para Escritório Presidente com Mola Ensacada ,121.0,64.0,50.0,15.34,https://i.ytimg.com/vi_webp/M8H9b43_CkM/sddefault.webp,63840263,80
Cadeira de Escritório Diretor Job Giratória - Crepe P,68.0,52.0,51.0,12.0,https://product-hub-prd.madeiramadeira.com.br/2688473/images/c7cbefa4-03ab-4b8b-b87f-be3247feb39c72891262cadeiradeescritoriodiretorjobgiratoriacrepepretofrisokar3312221831600x600.jpg,205240436,31
Cadeira Executiva Lisa Giratória com Braços Regulávei,118.0,81.0,96.0,9.0,https://product-hub-prd.madeiramadeira.com.br/2688508/images/89baca7d-44e9-4c50-b5b6-3006a787124b46411816cadeiraexecutivalisagiratoriacombracosregulaveismartiflexcorpreta3100331003m21831600x600.jpg,221772707,76
Cadeira Gamer Holt Preta Fortrek </h1>,84.0,30.0,76.0,6.0,https://product-hub-prd.madeiramadeira.com.br/2649704/images/1df2c663-7e86-4c21-ba4f-6a29818fe8df80858170cadeiragamerholtpretafortrekhayamax7050158711600x600.jpg,234181502,89
Cadeira Hidráulica Reclinável Barbeiro Salão Pelegrin,109.0,67.0,120.0,13.0,https://product-hub-prd.madeiramadeira.com.br/107143729/images/42491fe6-d524-47ea-ada9-fd12e6a5bed9standardresolution.jpg,594462842,23
Cadeira Gamer Holt Preta/Cinza Fortrek </h1>,96.0,30.0,76.0,11.0,https://product-hub-prd.madeiramadeira.com.br/2649703/images/ef730954-a76d-4c38-a64d-0a226faeb6ee54858395cadeiragamerholtpretacinzafortrekhayamax7050358711600x600.jpg,231949556,89
Cadeira Diretor Giratória Suporta 150Kg Linha Plus Si,84.0,53.0,84.0,6.0,https://product-hub-prd.madeiramadeira.com.br/2664986/images/7aecb3bf-5098-4fbd-8e92-6e38a22b06db81094828cadeiradiretorgiratoriasuporta150kglinhaplussizecorvermelhodo000096vrcdb56571510x600.jpg,190748247,82
Cadeira Gamer Vickers Preta Fortrek </h1>,88.0,65.0,85.0,15.0,https://product-hub-prd.madeiramadeira.com.br/2637577/images/b335c06c-72e4-42a6-b9dc-78a76286403764810475cadeiragamervickerspretafortreksku456755451600x600.jpg,231302273,89
Cadeira Gamer Cruiser Preta/Verde Fortrek </h1>,66.0,66.0,85.0,15.0,https://product-hub-prd.madeiramadeira.com.br/2637568/images/9ff9b7a1-abfa-47fd-a7e5-0925158ba5b777224166cadeiragamercruiserpretaverdefortreksku453755451600x600.jpg,232320550,89
Cadeira Gamer Black Hawk Preta Fortrek </h1>,58.0,65.0,88.0,5.0,https://product-hub-prd.madeiramadeira.com.br/2649707/images/d821761f-4e95-486a-ac9f-b4a40cc6701c20858024cadeiragamerblackhawkpretafortrekhayamax7050858711600x600.jpg,231290179,89
Cadeira De Escritório Preta Encosto Em Nylon Preto Pr,88.0,127.0,96.0,5.0,https://product-hub-prd.madeiramadeira.com.br/100875036/images/f09c125a-0e32-4451-827c-15483d926d4estandardresolution.jpg,645525748,63
Cadeira Plástica sem Braço 1138 Pp Or Design Branco</,84.5,43.0,40.0,4.0,https://product-hub-prd.madeiramadeira.com.br/493025/images/41def08a-f3a8-4e88-b16b-9085ba7cf226esign78985992293901600x600.jpg,269913465,19
Cadeira Gamer Vermelha e Preta Giratória / Racing - L,125.0,50.0,71.0,3.0,https://product-hub-prd.madeiramadeira.com.br/104727774/images/704e96ac-72d6-4914-89ba-a822d1f1820cfi1.jpg,977460830,33
Cadeira de Escritório Racer Preto e Cinza Preto/Cinza,121.0,96.0,67.0,14.0,https://product-hub-prd.madeiramadeira.com.br/1021663/images/ab71a5ec-b906-44de-a85d-71f279a9a804cadeiraparaescritorioracerpretoecinza15511241.jpg,384180063,86
Cadeira Giratória Alta Diretor Charles Eames Esteirin,113.0,47.0,47.0,6.0,https://product-hub-prd.madeiramadeira.com.br/4327479/images/7c532520-be35-4f26-a525-386f26c5864740093862cadeiragiratoriaaltadiretorcharleseamesesteirinhacouropupreta11p101119071600x600.jpg,247224112,68
Cadeira Fixa Executiva Zeus - Couro Sintetico Corano ,127.0,88.0,96.0,15.0,https://product-hub-prd.madeiramadeira.com.br/1100547/images/2876c77e-81f4-40a6-8d11-cd2d4c889f4a5594063928940445cadeirafixaexecutivazeus162variacao1704120171011173854.jpgzoom512x768.jpg400x600.jpg,154826549,97
"Cadeira Office Tok S/ Relax, Giratória e Encosto Tela",81.0,58.0,81.0,14.0,https://product-hub-prd.madeiramadeira.com.br/888752963/images/d5e8ba50-1e49-4d49-951b-ab3587ae64d0d713de81202d7d9528afb12cf8.jpg,1105086709,55
Cadeira Fixa Executiva Zeus - Couro Sintetico Corano ,111.0,127.0,81.0,4.0,https://product-hub-prd.madeiramadeira.com.br/1100548/images/3c169e7b-5008-4f1f-9481-0012fe03f5bc70559255cadeirafixaexecutivazeuscourosinteticocoranoverde1400x600.jpg,164657084,16
Cadeira Office Eames Preta </h1>,95.0,47.0,44.0,9.0,https://product-hub-prd.madeiramadeira.com.br/106213857/images/efdf921b-1c88-4fbc-86e7-68ba9ea1273fstandardresolution.jpg,683744172,7
Cadeira Presidente Giratória com Braços Linha Veneza ,128.0,50.0,48.0,13.0,https://product-hub-prd.madeiramadeira.com.br/2665218/images/921cf462-5c35-4a26-a38b-cb0b27b0c23934062386cadeirapresidentegiratoriacombracoslinhavenezacormarromdo000090vrcdb56571510x600.jpg,203529909,31
Cadeira Fixa Executiva Zeus - Couro Sintetico Corano ,96.0,84.0,58.0,6.0,https://product-hub-prd.madeiramadeira.com.br/1110807/images/caefc8ab-5bf3-4d4b-ab22-7a460c04351f44653426cadeirafixaexecutivazeuscourosinteticocoranoazulclaro1400x600.jpg,163682695,16
CADEIRA EAMES TRANSPARENTE PC OFFICE CROMADA </h1>,92.0,56.0,88.0,4.0,https://product-hub-prd.madeiramadeira.com.br/268375778/images/62d875c6-a445-4560-b749-a4ebabe5bcf7b6b71649432343762510241024.jpg,157193501,16
Cadeira Presidente Giratória com Braços Linha Veneza ,128.0,50.0,48.0,11.0,https://product-hub-prd.madeiramadeira.com.br/2665218/images/921cf462-5c35-4a26-a38b-cb0b27b0c23934062386cadeirapresidentegiratoriacombracoslinhavenezacormarromdo000090vrcdb56571510x600.jpg,203529909,31
Cadeira Fixa Executiva Zeus - Couro Sintetico Corano ,84.0,67.0,84.0,9.0,https://product-hub-prd.madeiramadeira.com.br/1110807/images/caefc8ab-5bf3-4d4b-ab22-7a460c04351f44653426cadeirafixaexecutivazeuscourosinteticocoranoazulclaro1400x600.jpg,163682695,16
CADEIRA EAMES TRANSPARENTE PC OFFICE CROMADA </h1>,92.0,56.0,68.0,6.0,https://product-hub-prd.madeiramadeira.com.br/268375778/images/62d875c6-a445-4560-b749-a4ebabe5bcf7b6b71649432343762510241024.jpg,157193501,16
Cadeira Caixa Secretaria Bolt com Braço - Couro Sinte,53.0,68.0,52.0,8.0,https://product-hub-prd.madeiramadeira.com.br/265550167/images/d9fe3a5d-f05e-4463-97d5-84eb9280e1c9ariacao3011120170710185745.jpg,153740975,97
